"quarter","quarter_date","receiving_country","sending_country","amount_usd","total_cost_pct","mto_cost_pct","bank_cost_pct","fee_pct","fx_margin_pct","total_cost_pct_500","num_services","pct_digital"
"2017Q2",2017-04-01,"India","Canada",200,5.591,4.042,7.312,4.643,0.948,2.944,19,63.2
"2017Q2",2017-04-01,"India","France",200,6.552,4.669,13.625,4.81,1.742,4.118,12,66.7
"2017Q2",2017-04-01,"India","Germany",200,6.756,5.668,10,4.744,2.012,4.173,16,62.5
"2017Q2",2017-04-01,"India","Italy",200,4.42,4.726,1.355,3.332,1.088,2.816,22,31.8
"2017Q2",2017-04-01,"India","Japan",200,12.953,7.373,20.562,11.637,1.316,6.291,26,69.2
"2017Q2",2017-04-01,"India","Kuwait",200,2.363,2.363,NA,1.623,0.74,1.444,10,0
"2017Q2",2017-04-01,"India","Malaysia",200,3.291,3.179,3.74,1.756,1.535,2.329,10,20
"2017Q2",2017-04-01,"India","New Zealand",200,6.47,4.58,9.046,4.451,2.018,3.835,26,53.8
"2017Q2",2017-04-01,"India","Oman",200,4.307,4.451,3.15,2.741,1.566,2.648,9,0
"2017Q2",2017-04-01,"India","Qatar",200,4.397,4.808,3.027,2.339,2.058,3.054,13,15.4
"2017Q2",2017-04-01,"India","Saudi Arabia",200,4.441,4.932,2.97,2.68,1.761,2.834,8,0
"2017Q2",2017-04-01,"India","Singapore",200,2.761,2.595,3.092,1.898,0.863,1.742,15,40
"2017Q2",2017-04-01,"India","South Africa",200,10.59,9.89,13.39,8.522,2.068,6.802,5,20
"2017Q2",2017-04-01,"India","Sweden",200,7.218,6.631,8.392,4.135,3.083,5.104,12,50
"2017Q2",2017-04-01,"India","Thailand",200,16.305,11.418,18.478,12.666,3.639,9.087,13,0
"2017Q2",2017-04-01,"India","United Arab Emirates",200,2.975,2.975,NA,2.115,0.86,1.994,14,0
"2017Q2",2017-04-01,"India","United Kingdom",200,4.356,3.744,5.964,3.25,1.107,2.278,29,58.6
"2017Q2",2017-04-01,"India","United States",200,3.106,3.231,1.15,2.261,0.845,1.741,23,69.6
"2017Q2",2017-04-01,"Nepal","India",200,2.937,3.25,2.78,0.6,2.337,2.6,3,0
"2017Q2",2017-04-01,"Nepal","Malaysia",200,2.714,2.698,2.81,2.16,0.554,1.521,7,14.3
"2017Q2",2017-04-01,"Nepal","Oman",200,4.024,4.024,NA,2.859,1.166,2.294,7,0
"2017Q2",2017-04-01,"Nepal","Qatar",200,5.186,5.463,1.59,2.466,2.721,3.711,14,21.4
"2017Q2",2017-04-01,"Nepal","Saudi Arabia",200,3.446,3.547,3.145,2.534,0.912,1.928,8,0
"2017Q2",2017-04-01,"Nepal","United Arab Emirates",200,3.32,2.918,5.93,2.848,0.472,1.737,15,6.7
"2017Q2",2017-04-01,"Nepal","United Kingdom",200,6.165,6.165,NA,4.058,2.106,3.669,11,36.4
"2017Q2",2017-04-01,"Nepal","United States",200,5.05,5.05,NA,3.268,1.782,3.188,11,63.6
"2017Q2",2017-04-01,"Philippines","Australia",200,4.926,4.926,NA,3.572,1.354,2.883,38,36.8
"2017Q2",2017-04-01,"Philippines","Canada",200,3.904,2.695,7.772,3.915,-0.011,1.612,21,33.3
"2017Q2",2017-04-01,"Philippines","Italy",200,6.021,6.003,5.5,4.525,1.497,3.488,30,26.7
"2017Q2",2017-04-01,"Philippines","Japan",200,9.703,6.796,13.701,8.667,1.037,4.928,38,52.6
"2017Q2",2017-04-01,"Philippines","Kuwait",200,2.184,2.106,2.89,1.693,0.491,1.226,10,0
"2017Q2",2017-04-01,"Philippines","Malaysia",200,4.285,3.113,6.238,2.594,1.691,2.799,16,25
"2017Q2",2017-04-01,"Philippines","New Zealand",200,7.867,6.456,12.382,5.626,2.241,4.581,21,47.6
"2017Q2",2017-04-01,"Philippines","Qatar",200,4.393,4.578,3.19,2.465,1.927,2.952,15,20
"2017Q2",2017-04-01,"Philippines","Saudi Arabia",200,4.364,4.533,3.35,2.873,1.491,2.646,7,0
"2017Q2",2017-04-01,"Philippines","Singapore",200,2.924,2.968,2.77,1.723,1.201,1.904,32,18.8
"2017Q2",2017-04-01,"Philippines","Spain",200,5.373,5.373,NA,4.025,1.348,3.32,6,16.7
"2017Q2",2017-04-01,"Philippines","United Arab Emirates",200,4.29,4.29,NA,2.88,1.41,2.414,18,11.1
"2017Q2",2017-04-01,"Philippines","United Kingdom",200,6.348,6.394,5.72,4.588,1.76,3.665,29,51.7
"2017Q2",2017-04-01,"Philippines","United States",200,3.565,3.579,3.288,2.426,1.139,2.221,42,81
"2017Q3",2017-07-01,"Bangladesh","Kuwait",200,2.419,2.419,NA,1.58,0.839,1.522,9,22.2
"2017Q3",2017-07-01,"Bangladesh","Malaysia",200,3.747,2.26,6.059,2.298,1.449,2.525,23,39.1
"2017Q3",2017-07-01,"Bangladesh","Oman",200,3.536,3.536,NA,2.666,0.87,1.924,8,0
"2017Q3",2017-07-01,"Bangladesh","Pakistan",200,12.118,9.83,12.404,11.893,0.224,5.334,9,0
"2017Q3",2017-07-01,"Bangladesh","Qatar",200,5.336,5.526,4.01,2.31,3.026,3.951,8,25
"2017Q3",2017-07-01,"Bangladesh","Saudi Arabia",200,3.232,3.297,3.04,2.5,0.733,1.736,8,0
"2017Q3",2017-07-01,"Bangladesh","Singapore",200,3.055,2.757,4.535,1.742,1.312,2.022,12,25
"2017Q3",2017-07-01,"Bangladesh","United Arab Emirates",200,2.795,2.795,NA,2.11,0.685,1.675,8,12.5
"2017Q3",2017-07-01,"Bangladesh","United Kingdom",200,4.487,4.485,4.52,3.399,1.088,2.577,23,43.5
"2017Q3",2017-07-01,"Bangladesh","United States",200,4.589,4.589,NA,3.556,1.033,2.678,9,55.6
"2017Q3",2017-07-01,"India","Australia",200,5.691,4.319,9.888,4,1.691,3.413,35,45.7
"2017Q3",2017-07-01,"India","Bahrain",200,2.715,2.904,1.58,1.468,1.247,1.828,14,0
"2017Q3",2017-07-01,"India","Canada",200,5.898,4.441,7.518,4.645,1.254,3.333,19,63.2
"2017Q3",2017-07-01,"India","France",200,6.653,4.721,14.4,4.858,1.795,4.193,12,66.7
"2017Q3",2017-07-01,"India","Germany",200,7.008,5.855,11.44,4.516,2.491,4.674,16,62.5
"2017Q3",2017-07-01,"India","Italy",200,4.249,4.607,0.67,3.386,0.863,2.614,22,36.4
"2017Q3",2017-07-01,"India","Japan",200,13.05,7.663,20.395,11.671,1.379,6.368,26,69.2
"2017Q3",2017-07-01,"India","Kuwait",200,2.615,2.615,NA,1.623,0.992,1.694,10,20
"2017Q3",2017-07-01,"India","Malaysia",200,2.934,2.805,3.58,1.738,1.196,1.981,12,25
"2017Q3",2017-07-01,"India","New Zealand",200,6.61,4.784,8.935,4.614,1.996,3.878,25,56
"2017Q3",2017-07-01,"India","Oman",200,3.713,3.893,2.28,2.813,0.9,2.01,9,0
"2017Q3",2017-07-01,"India","Qatar",200,5.037,5.757,2.88,2.306,2.732,3.72,12,16.7
"2017Q3",2017-07-01,"India","Saudi Arabia",200,4.883,5.452,3.175,2.68,2.203,3.275,8,0
"2017Q3",2017-07-01,"India","Singapore",200,2.719,2.243,3.574,1.749,0.97,1.796,14,35.7
"2017Q3",2017-07-01,"India","South Africa",200,11.596,9.885,18.44,9.012,2.584,7.822,5,20
"2017Q3",2017-07-01,"India","Sweden",200,8.088,6.26,15.4,3.993,4.095,5.824,10,50
"2017Q3",2017-07-01,"India","Thailand",200,18.481,13.997,19.976,14.015,4.466,10.482,12,0
"2017Q3",2017-07-01,"India","United Arab Emirates",200,3.011,3.011,NA,2.101,0.911,2.044,14,0
"2017Q3",2017-07-01,"India","United Kingdom",200,4.028,3.59,5.231,3.247,0.78,2.102,30,60
"2017Q3",2017-07-01,"India","United States",200,3.063,3.198,1.07,2.298,0.765,1.748,25,72
"2017Q3",2017-07-01,"Nepal","India",200,3.033,3.56,2.77,0.603,2.43,2.697,3,0
"2017Q3",2017-07-01,"Nepal","Malaysia",200,3.516,3.23,5.8,2.124,1.391,2.358,9,33.3
"2017Q3",2017-07-01,"Nepal","Oman",200,4.071,4.071,NA,2.857,1.214,2.343,7,0
"2017Q3",2017-07-01,"Nepal","Qatar",200,5.258,4.969,8.72,2.445,2.812,3.794,13,23.1
"2017Q3",2017-07-01,"Nepal","Saudi Arabia",200,3.654,3.752,3.36,2.534,1.12,2.136,8,0
"2017Q3",2017-07-01,"Nepal","United Arab Emirates",200,4.777,4.613,5.84,2.848,1.929,3.191,15,6.7
"2017Q3",2017-07-01,"Nepal","United Kingdom",200,6.124,6.124,NA,3.83,2.294,3.765,11,36.4
"2017Q3",2017-07-01,"Nepal","United States",200,5.003,5.003,NA,3.329,1.673,3.096,12,66.7
"2017Q3",2017-07-01,"Philippines","Australia",200,5.323,5.323,NA,3.6,1.723,3.315,38,36.8
"2017Q3",2017-07-01,"Philippines","Canada",200,4.527,3.908,6.506,3.869,0.658,2.263,21,33.3
"2017Q3",2017-07-01,"Philippines","Italy",200,5.393,5.187,5.885,4.559,0.834,2.859,30,26.7
"2017Q3",2017-07-01,"Philippines","Japan",200,9.718,6.873,13.808,8.564,1.153,4.995,39,53.8
"2017Q3",2017-07-01,"Philippines","Kuwait",200,2.598,2.544,3.08,1.77,0.828,1.596,10,20
"2017Q3",2017-07-01,"Philippines","Malaysia",200,4.989,4.259,6.812,2.599,2.39,3.483,21,33.3
"2017Q3",2017-07-01,"Philippines","New Zealand",200,7.338,6.011,12.118,5.197,2.141,4.304,23,52.2
"2017Q3",2017-07-01,"Philippines","Qatar",200,4.361,4.765,1.935,2.446,1.915,2.935,14,21.4
"2017Q3",2017-07-01,"Philippines","Saudi Arabia",200,5.186,5.43,3.72,2.876,2.31,3.466,7,0
"2017Q3",2017-07-01,"Philippines","Singapore",200,3.52,2.736,6.654,1.783,1.737,2.302,35,22.9
"2017Q3",2017-07-01,"Philippines","Spain",200,6.352,6.352,NA,4.022,2.33,4.3,6,16.7
"2017Q3",2017-07-01,"Philippines","United Arab Emirates",200,3.858,3.858,NA,2.932,0.926,1.883,18,11.1
"2017Q3",2017-07-01,"Philippines","United Kingdom",200,5.854,5.741,7.71,4.956,0.897,2.938,35,51.4
"2017Q3",2017-07-01,"Philippines","United States",200,4.314,4.378,3.923,3.046,1.268,2.81,42,78.6
"2017Q4",2017-10-01,"Bangladesh","Kuwait",200,3.016,3.016,NA,1.496,1.52,2.168,9,22.2
"2017Q4",2017-10-01,"Bangladesh","Malaysia",200,3.762,2.116,6.688,2.125,1.637,2.622,25,44
"2017Q4",2017-10-01,"Bangladesh","Oman",200,4.372,4.372,NA,2.665,1.708,2.76,8,0
"2017Q4",2017-10-01,"Bangladesh","Pakistan",200,12.744,10.2,13.027,12.79,-0.046,5.323,10,0
"2017Q4",2017-10-01,"Bangladesh","Qatar",200,5.505,5.794,3.48,2.31,3.195,4.121,8,25
"2017Q4",2017-10-01,"Bangladesh","Saudi Arabia",200,5.886,5.908,5.83,2.114,3.771,4.62,7,0
"2017Q4",2017-10-01,"Bangladesh","Singapore",200,4.028,3.647,5.535,1.714,2.314,3.074,12,25
"2017Q4",2017-10-01,"Bangladesh","United Arab Emirates",200,3.475,3.475,NA,2.109,1.366,2.402,8,12.5
"2017Q4",2017-10-01,"Bangladesh","United Kingdom",200,5.509,5.497,5.77,3.485,2.024,3.505,23,43.5
"2017Q4",2017-10-01,"Bangladesh","United States",200,4.018,4.018,NA,3.552,0.466,2.109,9,55.6
"2017Q4",2017-10-01,"India","Australia",200,5.101,4.014,8.802,3.684,1.417,2.977,38,47.4
"2017Q4",2017-10-01,"India","Bahrain",200,3.029,3.042,2.95,1.466,1.564,2.141,14,0
"2017Q4",2017-10-01,"India","Canada",200,6.001,4.827,7.436,4.637,1.364,3.569,20,65
"2017Q4",2017-10-01,"India","France",200,6.233,4.734,11.365,4.857,1.377,3.774,12,66.7
"2017Q4",2017-10-01,"India","Germany",200,5.044,4.218,5.555,3.939,1.105,2.941,16,62.5
"2017Q4",2017-10-01,"India","Italy",200,4.858,5.293,0.94,3.262,1.596,3.292,20,40
"2017Q4",2017-10-01,"India","Japan",200,12.88,7.277,20.521,11.616,1.264,6.23,26,65.4
"2017Q4",2017-10-01,"India","Kuwait",200,3.324,3.324,NA,1.624,1.7,2.403,10,20
"2017Q4",2017-10-01,"India","Malaysia",200,2.428,2.282,3.305,1.616,0.812,1.534,14,35.7
"2017Q4",2017-10-01,"India","New Zealand",200,6.656,4.855,8.949,4.613,2.044,3.926,25,56
"2017Q4",2017-10-01,"India","Oman",200,4.077,4.336,2,2.814,1.262,2.372,9,0
"2017Q4",2017-10-01,"India","Qatar",200,4.942,5.641,2.847,2.304,2.638,3.627,12,16.7
"2017Q4",2017-10-01,"India","Saudi Arabia",200,4.694,5.564,2.52,2.761,1.933,3.04,7,0
"2017Q4",2017-10-01,"India","Singapore",200,2.478,1.992,3.548,1.699,0.779,1.591,16,43.8
"2017Q4",2017-10-01,"India","South Africa",200,10.722,10.722,NA,7.864,2.858,6.69,5,40
"2017Q4",2017-10-01,"India","Sweden",200,6.839,6.595,8.06,3.917,2.922,4.74,12,50
"2017Q4",2017-10-01,"India","Thailand",200,16.743,13.983,17.926,14.493,2.25,8.541,10,0
"2017Q4",2017-10-01,"India","United Arab Emirates",200,3.514,3.514,NA,2.241,1.273,2.476,15,6.7
"2017Q4",2017-10-01,"India","United Kingdom",200,3.911,4.031,3.598,2.61,1.302,2.177,29,58.6
"2017Q4",2017-10-01,"India","United States",200,2.788,2.905,0.78,2.258,0.53,1.541,26,73.1
"2017Q4",2017-10-01,"Nepal","India",200,0.75,1.21,0.52,0.66,0.09,0.353,3,0
"2017Q4",2017-10-01,"Nepal","Malaysia",200,2.601,2.659,1.96,2.014,0.587,1.494,12,41.7
"2017Q4",2017-10-01,"Nepal","Oman",200,3.417,3.417,NA,2.856,0.561,1.689,7,0
"2017Q4",2017-10-01,"Nepal","Qatar",200,5.189,4.957,7.97,2.446,2.743,3.724,13,23.1
"2017Q4",2017-10-01,"Nepal","Saudi Arabia",200,4.954,5.33,4.015,2.477,2.477,3.471,7,0
"2017Q4",2017-10-01,"Nepal","United Arab Emirates",200,4.44,3.977,7.45,2.845,1.595,2.622,15,6.7
"2017Q4",2017-10-01,"Nepal","United Kingdom",200,6.961,6.961,NA,4.131,2.83,4.515,10,40
"2017Q4",2017-10-01,"Nepal","United States",200,5.278,5.278,NA,3.122,2.155,3.495,12,66.7
"2017Q4",2017-10-01,"Philippines","Australia",200,4.991,4.903,8.06,3.568,1.423,3.019,36,38.9
"2017Q4",2017-10-01,"Philippines","Canada",200,3.875,3.207,6.012,3.702,0.173,1.835,21,38.1
"2017Q4",2017-10-01,"Philippines","Italy",200,5.58,5.397,5.932,4.561,1.019,3.051,29,27.6
"2017Q4",2017-10-01,"Philippines","Japan",200,9.441,6.317,13.931,8.237,1.204,4.588,39,53.8
"2017Q4",2017-10-01,"Philippines","Kuwait",200,3.377,2.977,6.98,1.769,1.608,2.375,10,20
"2017Q4",2017-10-01,"Philippines","Malaysia",200,2.899,2.028,5.365,2.447,0.452,1.484,23,39.1
"2017Q4",2017-10-01,"Philippines","New Zealand",200,7.408,6.142,12.474,5.002,2.407,4.483,25,56
"2017Q4",2017-10-01,"Philippines","Qatar",200,4.526,4.892,2.33,2.446,2.081,3.101,14,21.4
"2017Q4",2017-10-01,"Philippines","Saudi Arabia",200,4.94,5.088,4.2,3.002,1.938,3.142,6,0
"2017Q4",2017-10-01,"Philippines","Singapore",200,2.253,2.258,2.222,1.635,0.619,1.342,36,27.8
"2017Q4",2017-10-01,"Philippines","Spain",200,5.558,5.558,NA,4.02,1.538,3.507,6,16.7
"2017Q4",2017-10-01,"Philippines","United Arab Emirates",200,3.9,3.9,NA,2.893,1.007,2.198,18,11.1
"2017Q4",2017-10-01,"Philippines","United Kingdom",200,5.344,5.292,6.1,4.545,0.8,2.628,31,58.1
"2017Q4",2017-10-01,"Philippines","United States",200,5.204,5.525,3.485,3.022,2.182,3.628,43,76.7
"2018Q1",2018-01-01,"Bangladesh","Kuwait",200,2.437,2.437,NA,1.493,0.943,1.591,9,22.2
"2018Q1",2018-01-01,"Bangladesh","Malaysia",200,3.744,2.212,6.467,2.134,1.609,2.599,25,44
"2018Q1",2018-01-01,"Bangladesh","Oman",200,4.22,4.22,NA,2.669,1.551,2.607,8,0
"2018Q1",2018-01-01,"Bangladesh","Pakistan",200,9.577,7.5,9.923,10.817,-1.24,3.437,7,0
"2018Q1",2018-01-01,"Bangladesh","Qatar",200,6.016,6.304,4,2.31,3.706,4.633,8,25
"2018Q1",2018-01-01,"Bangladesh","Saudi Arabia",200,3.581,3.7,3.285,2.24,1.341,2.244,7,0
"2018Q1",2018-01-01,"Bangladesh","Singapore",200,3.231,3.034,4.355,1.715,1.516,2.275,12,25
"2018Q1",2018-01-01,"Bangladesh","United Arab Emirates",200,2.042,2.042,NA,2.209,-0.166,0.907,8,12.5
"2018Q1",2018-01-01,"Bangladesh","United Kingdom",200,4.32,4.324,4.23,3.472,0.849,2.294,26,50
"2018Q1",2018-01-01,"Bangladesh","United States",200,4.459,4.459,NA,3.554,0.904,2.549,9,55.6
"2018Q1",2018-01-01,"India","Australia",200,5.209,4.072,9.024,3.776,1.433,3.038,38,47.4
"2018Q1",2018-01-01,"India","Bahrain",200,2.309,2.518,1.06,1.467,0.842,1.421,14,0
"2018Q1",2018-01-01,"India","Canada",200,5.338,3.783,7.583,4.032,1.305,3.073,22,68.2
"2018Q1",2018-01-01,"India","France",200,6.942,4.986,13.055,4.852,2.091,4.49,12,66.7
"2018Q1",2018-01-01,"India","Germany",200,5.486,4.623,6.235,3.936,1.55,3.388,16,62.5
"2018Q1",2018-01-01,"India","Italy",200,4.336,4.739,0.71,3.259,1.077,2.774,20,40
"2018Q1",2018-01-01,"India","Japan",200,13.303,7.892,20.682,11.614,1.689,6.656,26,65.4
"2018Q1",2018-01-01,"India","Kuwait",200,2.848,2.848,NA,1.621,1.227,1.928,10,20
"2018Q1",2018-01-01,"India","Malaysia",200,3.4,3.2,4.6,1.614,1.786,2.509,14,35.7
"2018Q1",2018-01-01,"India","New Zealand",200,6.468,4.67,8.405,4.458,2.01,3.813,27,59.3
"2018Q1",2018-01-01,"India","Oman",200,3.701,3.975,1.51,2.817,0.884,1.996,9,0
"2018Q1",2018-01-01,"India","Qatar",200,5.715,5.657,5.89,2.303,3.412,4.399,12,16.7
"2018Q1",2018-01-01,"India","Saudi Arabia",200,5.226,5.53,4.465,2.914,2.311,3.479,7,0
"2018Q1",2018-01-01,"India","Singapore",200,2.738,2.452,3.426,1.614,1.125,1.896,17,47.1
"2018Q1",2018-01-01,"India","South Africa",200,14.303,11.028,22.49,11.396,2.907,8.51,7,42.9
"2018Q1",2018-01-01,"India","Sweden",200,6.293,6.064,7.44,3.966,2.328,4.148,12,50
"2018Q1",2018-01-01,"India","Thailand",200,14.362,12.137,15.103,12.547,1.814,7.057,12,0
"2018Q1",2018-01-01,"India","United Arab Emirates",200,3.25,3.25,NA,2.332,0.918,2.191,15,6.7
"2018Q1",2018-01-01,"India","United Kingdom",200,3.442,3.43,3.478,2.331,1.111,1.954,32,62.5
"2018Q1",2018-01-01,"India","United States",200,2.511,2.628,0.95,2.278,0.233,1.245,26,73.1
"2018Q1",2018-01-01,"Nepal","India",200,0.9,NA,0.9,0.43,0.47,0.64,2,0
"2018Q1",2018-01-01,"Nepal","Malaysia",200,3.956,3.923,4.32,2.014,1.942,2.848,12,41.7
"2018Q1",2018-01-01,"Nepal","Oman",200,3.713,3.713,NA,2.859,0.854,1.984,7,0
"2018Q1",2018-01-01,"Nepal","Qatar",200,6.067,5.935,7.65,2.445,3.622,4.603,13,23.1
"2018Q1",2018-01-01,"Nepal","Saudi Arabia",200,5.057,4.994,5.215,2.6,2.457,3.5,7,0
"2018Q1",2018-01-01,"Nepal","United Arab Emirates",200,4.501,4.078,7.25,2.991,1.51,2.785,15,6.7
"2018Q1",2018-01-01,"Nepal","United Kingdom",200,6.101,6.101,NA,3.605,2.496,3.968,11,45.5
"2018Q1",2018-01-01,"Nepal","United States",200,5.65,5.65,NA,3.29,2.36,3.768,12,66.7
"2018Q1",2018-01-01,"Philippines","Australia",200,5.921,5.866,7.86,3.568,2.354,3.967,36,38.9
"2018Q1",2018-01-01,"Philippines","Canada",200,4.888,4.403,6.44,3.845,1.043,2.79,21,38.1
"2018Q1",2018-01-01,"Philippines","Italy",200,5.732,5.542,6.162,4.513,1.219,3.252,29,27.6
"2018Q1",2018-01-01,"Philippines","Japan",200,9.334,6.155,13.904,8.253,1.081,4.843,39,53.8
"2018Q1",2018-01-01,"Philippines","Kuwait",200,2.574,2.423,3.93,1.769,0.805,1.572,10,20
"2018Q1",2018-01-01,"Philippines","Malaysia",200,5.106,4.147,7.505,2.483,2.623,3.677,21,42.9
"2018Q1",2018-01-01,"Philippines","New Zealand",200,7.439,6.095,11.247,5.115,2.324,4.455,23,60.9
"2018Q1",2018-01-01,"Philippines","Qatar",200,4.493,4.572,4.015,2.445,2.048,3.066,14,21.4
"2018Q1",2018-01-01,"Philippines","Saudi Arabia",200,6.092,6.534,3.88,3.15,2.942,4.208,6,0
"2018Q1",2018-01-01,"Philippines","Singapore",200,4.027,4.137,3.145,1.635,2.392,3.116,36,27.8
"2018Q1",2018-01-01,"Philippines","Spain",200,5.085,5.085,NA,4.022,1.063,3.032,6,16.7
"2018Q1",2018-01-01,"Philippines","United Arab Emirates",200,3.831,3.831,NA,2.964,0.867,2.075,17,5.9
"2018Q1",2018-01-01,"Philippines","United Kingdom",200,5.647,5.631,5.91,4.288,1.359,3.132,35,62.9
"2018Q1",2018-01-01,"Philippines","United States",200,4.428,4.534,4.002,3.042,1.386,2.79,46,76.1
"2018Q2",2018-04-01,"Bangladesh","Kuwait",200,2.63,2.63,NA,1.497,1.133,1.781,9,33.3
"2018Q2",2018-04-01,"Bangladesh","Malaysia",200,4.522,3.323,6.521,2.226,2.297,3.308,24,41.7
"2018Q2",2018-04-01,"Bangladesh","Oman",200,3.907,3.907,NA,2.666,1.241,2.295,8,0
"2018Q2",2018-04-01,"Bangladesh","Pakistan",200,8.356,6.51,8.663,10.826,-2.47,2.213,7,0
"2018Q2",2018-04-01,"Bangladesh","Qatar",200,5.652,5.897,3.94,2.314,3.339,4.269,8,25
"2018Q2",2018-04-01,"Bangladesh","Saudi Arabia",200,4.417,4.362,4.555,2.257,2.16,3.064,7,0
"2018Q2",2018-04-01,"Bangladesh","Singapore",200,3.156,3.438,2.51,1.637,1.519,2.242,12,25
"2018Q2",2018-04-01,"Bangladesh","United Arab Emirates",200,3.359,3.359,NA,2.225,1.134,2.176,8,12.5
"2018Q2",2018-04-01,"Bangladesh","United Kingdom",200,4.462,4.47,4.26,3.564,0.898,2.402,25,48
"2018Q2",2018-04-01,"Bangladesh","United States",200,5.501,5.478,5.71,3.6,1.901,3.541,10,50
"2018Q2",2018-04-01,"India","Australia",200,5.053,3.982,8.257,3.768,1.285,2.889,38,47.4
"2018Q2",2018-04-01,"India","Bahrain",200,2.73,2.887,1.79,1.465,1.265,1.841,14,0
"2018Q2",2018-04-01,"India","Canada",200,5.13,3.645,7.273,4.034,1.096,2.791,22,68.2
"2018Q2",2018-04-01,"India","France",200,6.498,4.599,12.35,4.792,1.707,4.081,12,66.7
"2018Q2",2018-04-01,"India","Germany",200,5.403,4.319,7.235,3.933,1.471,3.307,16,62.5
"2018Q2",2018-04-01,"India","Italy",200,4.356,4.773,0.6,3.255,1.101,2.797,20,40
"2018Q2",2018-04-01,"India","Japan",200,13.807,7.523,22.377,11.552,2.255,7.212,26,65.4
"2018Q2",2018-04-01,"India","Kuwait",200,2.207,2.207,NA,1.624,0.583,1.285,10,30
"2018Q2",2018-04-01,"India","Malaysia",200,2.705,2.547,3.57,1.738,0.967,1.743,13,30.8
"2018Q2",2018-04-01,"India","New Zealand",200,6.572,4.707,8.438,4.556,2.017,3.877,26,61.5
"2018Q2",2018-04-01,"India","Oman",200,4.582,4.639,4.13,2.739,1.843,2.924,9,0
"2018Q2",2018-04-01,"India","Qatar",200,5.011,5.612,3.407,2.304,2.707,3.702,11,18.2
"2018Q2",2018-04-01,"India","Saudi Arabia",200,5.154,5.756,3.65,2.9,2.254,3.417,7,0
"2018Q2",2018-04-01,"India","Singapore",200,3.037,2.739,3.583,1.491,1.546,2.264,17,47.1
"2018Q2",2018-04-01,"India","South Africa",200,11.704,9.005,19.8,9.755,1.949,7.011,8,50
"2018Q2",2018-04-01,"India","Sweden",200,6.097,6.116,6.04,3.475,2.622,4.132,12,58.3
"2018Q2",2018-04-01,"India","Thailand",200,15.165,13.847,15.604,13.016,2.149,7.767,12,0
"2018Q2",2018-04-01,"India","United Arab Emirates",200,3.104,3.104,NA,2.327,0.777,2.043,15,6.7
"2018Q2",2018-04-01,"India","United Kingdom",200,3.39,3.38,3.418,2.401,0.989,1.859,31,61.3
"2018Q2",2018-04-01,"India","United States",200,2.926,2.998,2.825,2.286,0.64,1.651,27,70.4
"2018Q2",2018-04-01,"Nepal","India",200,2.765,NA,2.765,0.435,2.33,2.505,2,0
"2018Q2",2018-04-01,"Nepal","Malaysia",200,3.279,3.233,3.74,2.196,1.083,2.07,11,36.4
"2018Q2",2018-04-01,"Nepal","Oman",200,4.211,4.211,NA,2.857,1.354,2.483,7,0
"2018Q2",2018-04-01,"Nepal","Qatar",200,6.26,6.025,9.08,2.445,3.815,4.797,13,23.1
"2018Q2",2018-04-01,"Nepal","Saudi Arabia",200,5.091,5.81,3.295,2.6,2.491,3.537,7,0
"2018Q2",2018-04-01,"Nepal","United Arab Emirates",200,4.078,3.412,8.41,2.933,1.145,2.429,15,6.7
"2018Q2",2018-04-01,"Nepal","United Kingdom",200,6.406,6.406,NA,3.603,2.804,4.274,11,45.5
"2018Q2",2018-04-01,"Nepal","United States",200,4.951,4.88,5.8,2.805,2.146,3.322,13,61.5
"2018Q2",2018-04-01,"Philippines","Australia",200,5.242,5.219,5.655,3.485,1.757,3.333,37,40.5
"2018Q2",2018-04-01,"Philippines","Canada",200,4.082,3.499,5.948,3.724,0.358,1.982,21,38.1
"2018Q2",2018-04-01,"Philippines","Italy",200,5.523,5.397,5.52,4.513,1.011,3.043,29,27.6
"2018Q2",2018-04-01,"Philippines","Japan",200,10.453,6.629,15.951,8.243,2.211,5.979,39,53.8
"2018Q2",2018-04-01,"Philippines","Kuwait",200,2.481,2.37,3.48,1.77,0.711,1.477,10,30
"2018Q2",2018-04-01,"Philippines","Malaysia",200,4.318,3.109,7.138,2.607,1.711,2.816,20,40
"2018Q2",2018-04-01,"Philippines","New Zealand",200,6.91,5.652,11.313,4.934,1.976,4.023,27,55.6
"2018Q2",2018-04-01,"Philippines","Qatar",200,4.694,5.082,2.37,2.447,2.247,3.269,14,21.4
"2018Q2",2018-04-01,"Philippines","Saudi Arabia",200,6.237,7.032,2.26,3.15,3.087,4.352,6,0
"2018Q2",2018-04-01,"Philippines","Singapore",200,2.337,2.482,1.374,1.641,0.696,1.469,38,31.6
"2018Q2",2018-04-01,"Philippines","Spain",200,5.484,5.484,NA,3.54,1.944,3.635,8,37.5
"2018Q2",2018-04-01,"Philippines","United Arab Emirates",200,3.302,3.302,NA,2.875,0.427,1.566,17,5.9
"2018Q2",2018-04-01,"Philippines","United Kingdom",200,5.365,5.313,6.22,4.456,0.909,2.784,35,62.9
"2018Q2",2018-04-01,"Philippines","United States",200,4.684,4.789,3.954,2.949,1.735,3.09,47,74.5
"2018Q3",2018-07-01,"Bangladesh","Kuwait",200,2.633,2.661,2.41,1.351,1.282,1.87,9,44.4
"2018Q3",2018-07-01,"Bangladesh","Malaysia",200,4.56,3.299,6.38,2.192,2.368,3.374,22,36.4
